id,message,updated_time,location,distance (km),price,total comments,link
142679255268_10155235536655269,"3 room sublet for 4 months
$500

Looking for 3 room sublet
4 month lease starting september 2017
$500 and under
PM me with details",2017-07-06T13:33:04+0000,,,$500,0,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155235536655269"">link</a>"
110354088989367_1653574638000630,"Winter 2018 Sublet
$525 - University of Waterloo

Jan 2018-April 2018

1 room on upper floor
-desk, chair, shelf, and bed included
-hydro, heating, laundry, and Internet and all other utilities included
-5 minute walk to campus (#8, 12, 29 bus stop in front of house)
-bathroom is located on the upper floor as well, shared by 2 people only!

Message me for details!",2017-08-25T12:10:55+0000,sage,1.153,$525,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1653574638000630"">link</a>"
142679255268_10155188031785269,"Renting fall sublet 3 rooms
$500 - Singapore

Hey guys! Me and a couple of buddies of mine were looking for a place for the Fall term only. If you've got any suggestions please message me and help us 3 guys out. Thanks!

Our budget is around 500-600. :)

Looking for: 
Close to UW
All Utilities included
Fully Furnished

It would be good if you could message me some details or pics :)",2017-06-24T00:21:23+0000,sage,1.153,$500,0,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155188031785269"">link</a>"
110354088989367_1666350743389686,"SPRING 2018
$515 - Willowdale, Toronto

+ 12 Bridgeport Rd E ~ In the Heart of Uptown on Bridgeport / King
+ Quick 10 minute bus ride to campus UW, 5min to WLU
+ Bus Routes: 200 iXpress , 7A, B, C, D, E and 5 are right infront of the building !
+ Females preferred (The 3 of us are females)
+ Utilities (Hydro, Gas, Water) are all included
+ Rent is $515
+ Unlimited High Speed Internet (100mbps) is included
+ TV in the common area
+ Furnished, fully stocked kitchen also available for use
+ 2 floor condominium, 2 rooms and a bathroom on each floor
+ The 2 bedrooms in the lower level are for rent. 8ft ceilings
+ Only share the bathroom with one other person
+ 12 foot ceilings on the main floor.
+ Indoor amenities include onsite coin laundry, bike room, and building lounge room.",2017-09-08T01:19:15+0000, willowdale,2.555,$515,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1666350743389686"">link</a>"
142679255268_10155427777805269,"SPRING 2018 SUBLET
$515

+ 12 Bridgeport Rd E ~ In the Heart of Uptown on Bridgeport / King
+ Quick 10 minute bus ride to campus UW, 5min to WLU
+ Bus Routes: 200 iXpress , 7A, B, C, D, E and 5 are right infront of the building !
+ Females preferred (The 3 of us are females)
+ Utilities (Hydro, Gas, Water) are all included
+ Rent is $515
+ Unlimited High Speed Internet (100mbps) is included
+ TV in the common area
+ Furnished, fully stocked kitchen also available for use
+ 2 floor condominium, 2 rooms and a bathroom on each floor
+ The 2 bedrooms in the lower level are for rent. 8ft ceilings
+ Only share the bathroom with one other person
+ 12 foot ceilings on the main floor.
+ Indoor amenities include onsite coin laundry, bike room, and building lounge room.",2017-09-08T01:18:47+0000,12 bridgeport,1.529,$515,0,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155427777805269"">link</a>"
110354088989367_1646323642059063,"One Year Lease ($505)
September 2017 to August 2018
PARKING INCLUDED!
All utilities are included
Location: Hemlock and Hickory
Ensuite Laundry no coins needed
Close to bus stop 7,8,9,10,12,13 
5 minutes walk to Laurier and 13 to 15 minutes walk to UW
Very spacious house and quiet neighbourhood.
1 rooms left in this house out of 5
All girls 
Air conditioning and heat available",2017-08-17T16:37:22+0000, hemlock,1.014,$505,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1646323642059063"">link</a>"
110354088989367_1634635786561182,"Need Fall sublet
$500 - Waterloo, Ontario

I'm looking for a 4 month sublet for the fall term.

Must have:
Not a basement room
Mattress in bedroom
Laundry

Prefer to have:
Desk, chair in bedroom
Closet/Wadrobe",2017-08-05T18:59:55+0000,,,$500,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1634635786561182"">link</a>"
110354088989367_1639382272753200,"Fall 2017 Sublet
$500

Looking for a Fall 2017 sublet for 4 people in total",2017-08-10T12:32:20+0000,,,$500,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1639382272753200"">link</a>"
142679255268_10155330172820269,"Room in apartment in Ottawa
$500 - Ottawa

Hello! My apartment is at 2625 Regina street. It's an older condominium building. It has a gym, swimming pool, billiards room, and comes with a parking space that is available in the fall. It's within walking distance to two grocery stores and multiple food places. Lincoln fields bus station is about 10 min walk away, and all the major bus routes stop there. It's about a 20 minute bus ride to downtown. Also very close to bike trails, the river, and a beach. My place has two bathrooms, one is ensuite with the master bedroom which I am in, so we won't get in each other's way too much. Your room is furnished, and comes with a bed, desk, dresser, lamp, and closet.",2017-08-03T13:01:37+0000,2625 regina street,1.544,$500,0,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155330172820269"">link</a>"
110354088989367_1637958052895622,"September Sublet 2017
$500 - Central District

SEPTEMBER 2017 (1 year lease) 
135 Longwood Drive
[DETAILS]: 
-All inclusive (hydro, utilities) 
- High speed internet
- Free Laundry 
- Close to university of Waterloo and Wilfrid Laurier University
- Free parking 
- First floor: 4 bedrooms and 1 washroom 
- basement: 3 bedroom and 1 washroom 
- 1 min walk to bus stop (9) 
- Price Negotiable",2017-08-09T00:07:10+0000,135 longwood drive,2.209,$500,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1637958052895622"">link</a>"
110354088989367_1666720816686012,"12 Month Rent - All Inclusive, Furnished
$580 - Waterloo, Ontario

Text for faster reply: 226 499 6126
- 4 months rent is $ 650
- Parking is not available.
- Common area and rooms are fully furnished
- All utilities are included (hydro, gas, water, internet)
- Near UWaterloo (15 min bus), Laurier (15 min walk), Conestoga College (5 min walk)
- Near bus stops for 8, 12, 202
- 5 minute walk to Pizza Hut, Popeye’s, TD Bank, Wendy’s, Tim Horton’s, GoodLife Fitness
- 10 minute walk to Bridgeport Plaza (Wal-Mart, Sobeys, Bulk Barn, Beer Store, Drug Mart)
- 15 minute walk to Uptown Waterloo
- No smoking, no pets, no parties",2017-09-08T11:52:59+0000, laurier,1.217,$580,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1666720816686012"">link</a>"
110354088989367_1659738754050885,"Short stay for Female: Quiet Room for Rent Near Gage Park
$500 - Hamilton, Ontario

Very quiet room available on Spadina Avenue in Hamilton. One bus to and from McMaster (about 30 minutes, 7 km). Near Gage Park, between Sherman and Gage.
2nd floor
Shared 3-piece bathroom
All utilities, including A/C and high-speed internet
Kitchen privileges with fridge space.
Laundry facilities.
Beautiful 100 year old house in great neighbourhood. Between Main & King transit, minutes from Delaware bus line.
No pets, no smoking. Students or interns only. We have a dog. Large home with an older couple and a teacher living in house.
$500 per month minimum short stay (co-ops, etc.)",2017-08-31T18:03:33+0000,short,1.605,$500,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1659738754050885"">link</a>"
142679255268_10155307246545269,"fall sublet wanted 
$500 - Waterloo, Ontario

Looking for 1 or 2 bedrooms for fall sublet near UW and fully furnished, message me!",2017-07-26T14:55:04+0000,sage,1.153,$500,0,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155307246545269"">link</a>"
142679255268_10155383700915269,"Winter 2018 43 Ezra Room
$500 - Oakville, Ontario",2017-08-22T17:06:46+0000,43 ezra,1.156,$500,0,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155383700915269"">link</a>"
142679255268_10155206774960269,"Buying 4 or 8-month apartment (Fall and Winter term) for 2 bedrooms
$500 - University of Waterloo

- 2-3 bedroom
- price ranging from $500 to $750
- close to UW (Phillip, Albert, Lester, Sunview)

Please message me for details. Thank you! :D",2017-06-29T00:35:15+0000,phillip,0.921,$500,0,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155206774960269"">link</a>"
110354088989367_1645780978779996,"BUYING
$500 - Waterloo, Ontario

Looking for 2 bedrooms",2017-08-17T02:11:36+0000,,,$500,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1645780978779996"">link</a>"
110354088989367_1633650566659704,"One bedroom available in a quiet, shared mobile home.  Female only.  Just outside of Waterloo
$500 - Woolwich, ON

Right outside of the Waterloo City Limits off of King Street.  Before the Walmart and Golf Dome.  5 minute drive to Conestoga Mall.  

*** must be vegan - would consider a vegetarian ***

laundry and parking available.  available for 4 months but may be negotiable.  Please pm us.  Thanks.",2017-08-05T18:39:39+0000, king street,1.939,$500,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1633650566659704"">link</a>"
142679255268_10155426699320269,"Winter 2018 Sublet (Jan-Apr)
$500 - Waterloo, Ontario

43 Ezra Avenue
-2 rooms available for Sublet
-1 min walk from WLU
-Fully Furnished

Msg for Details",2017-09-07T16:38:38+0000,43 ezra avenue,1.156,$500,0,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155426699320269"">link</a>"
110354088989367_1650777591613668,"Winter 2018 43 Ezra Room
$500 - Oakville, Ontario",2017-08-22T17:07:08+0000,43 ezra,1.156,$500,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1650777591613668"">link</a>"
110354088989367_1626747557350005,"2 bedrooms 4/8 months
$500 - Waterloo, Ontario

Kaitlyn O'Sullivan and I are looking for 2 bedrooms near UWaterloo for 4 or 8 months. Message directly. 

- $500-600
- all utilities and internet included
- must be accessible by bus routes
- parking spot available 
- quiet, clean, respectful",2017-07-28T20:24:28+0000,sage,1.153,$500,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1626747557350005"">link</a>"
110354088989367_1639956119362482,"Fall sublet
$500 - Waterloo, Ontario

Looking for a 4/8 months sublet.
-Should be all female unit.
-fully furnished.
-utilities included.
Please message.",2017-08-11T01:23:04+0000,sage,1.153,$500,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1639956119362482"">link</a>"
142679255268_10155430019790269,"2 Rooms Remaining! 110 Columbia Street
$488 - Central District

Short walk to WLU and UW Campuses
    High-end fixtures and finishes
    Large bedrooms
    Two washrooms per suite
    Smart card operated on-site laundry
    On-site management
    Night time security
    On-site tenant parking
    Professional landscaping & snow removal
    Daily cleaning of all public areas
    24/7 on-call emergency maintenance services
    Prime location — making subletting easy
    Convenient access to bus routes & future LRT
    Location just steps away from many amenities

    FREE Bike storage
    FREE Unlimited high speed internet
    Furniture
    Dishwasher",2017-09-08T22:19:26+0000,110 columbia street,1.078,$488,0,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155430019790269"">link</a>"
142679255268_10155430784355269,"Students housing for 4M to 8M from 2018.
NT$485 - 滑鐵盧 (安大略省)

Property Description: 
1. The location near Columbia & Alber st. area looking for new tenants.
2. Boys unit . No pet and no smoking. 
3. Lease:  4M to 8M in 2018. 
4. 1 unit, 3+ rooms share 1 washroom & 1 kitchen.
5. All rooms furnished.
6. Rent is from @$485+  per person. Included the utilities + free laundry on the side.

Please email / texting for showing (Email:ggca2010@yahoo.ca/Texting:226-989-1366)Thanks!",2017-09-09T06:28:21+0000, columbia,1.635,$485,0,"<a href=""https://www.facebook.com/groups/142679255268/permalink/10155430784355269"">link</a>"
110354088989367_1630327210325373,"SPACIOUS ENSUITE AVAILABLE AT 49 COLUMBIA ST. W.
$580 - Waterloo, Ontario

WALKING DISTANCE TO BOTH LAURIER AND UW
ROOMS START AT $580-$680 (PRICED ON ROOM SIZE) 
1 YEAR RENTALS ONLY (SEPT-AUG) 
ALL APARTMENTS COME WITH 5 BEDROOMS/5 BATHROOMS FULLY EQUIPPED KITCHEN & FURNISHED COMMON AREA
RENT INCLUDES HEAT, WATER, AC AND FREE LAUNDRY IN APARTMENT (HYDRO IS EXTRA)
FREE INTERNET PROVIDED
LIMITED NUMBER OF BEDROOMS AVAILABLE!!!!!
CALL 519-588-0352 OR 519-572-7375 TO BOOK A TOUR

https://www.youtube.com/watch?v=qKKGGt7Tbaw",2017-08-01T14:39:35+0000,49 columbia st,1.444,$580,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1630327210325373"">link</a>"
110354088989367_1628812730476821,"$460 
2/4 room available for rent in waterloo
no parking
co-ed
utilities include not internet",2017-07-31T00:03:45+0000,,,$460,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1628812730476821"">link</a>"
110354088989367_1619832734708154,"room for rent
$460 - The Queensway – Humber Bay

room for rent $460 include utilities not internet
co-ed
no parking",2017-07-22T18:49:11+0000,,,$460,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1619832734708154"">link</a>"
110354088989367_1622476634443764,"2 out of 4 room for rent
no parking
co-ed
$460",2017-07-25T03:34:23+0000,,,$460,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1622476634443764"">link</a>"
110354088989367_1631517353539692,"$460 
1/4 room available for rent in waterloo
no parking
co-ed
utilities include not internet",2017-08-02T21:33:39+0000,,,$460,0,"<a href=""https://www.facebook.com/groups/110354088989367/permalink/1631517353539692"">link</a>"
